120.3534,18.62,5.22,17.63,32.27,9.9,6.2,22.37
240.8116,42.85,25.07,31.15,223.27,13.37,45.05,209.9
361.4883,55.68,41.57,31.15,223.27,21.15,59.35,202.12
484.1598,69.95,61.33,31.15,223.27,31.15,76.67,192.12
604.1599,184.33,62.3,223.27,223.27,20.87,77.9,202.4
724.1599,223.27,0,223.27,223.27,223.27,0,0
844.1599,223.27,0,223.27,223.27,223.27,0,0
964.1599,223.27,0,223.27,223.27,223.27,0,0
1084.16,223.27,0,223.27,223.27,223.27,0,0
1201.225,223.27,0,223.27,223.27,223.27,0,0
1321.267,223.27,0,223.27,223.27,223.27,0,0
1441.503,223.27,0,223.27,223.27,223.27,0,0
1561.524,223.27,0,223.27,223.27,223.27,0,0
1681.543,223.27,0,223.27,223.27,223.27,0,0
1801.619,223.27,0,223.27,223.27,223.27,0,0
1921.724,223.27,0,223.27,223.27,223.27,0,0
2041.745,223.27,0,223.27,223.27,223.27,0,0
2161.776,223.27,0,223.27,223.27,223.27,0,0
2281.876,223.27,0,223.27,223.27,223.27,0,0
2401.877,223.27,0,223.27,223.27,223.27,0,0
